roll_name,det_id,region,ring,station,sector,layer,subsector,roll,area,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
RE+3_R3_CH28_C,637645386,1,3,3,5,1,4,3,11278.6,-49.325,-563.8,975.6,49.325,-563.8,975.6,44.041,-503.4,975.6,-44.041,-503.4,975.6
RE+3_R2_CH30_A,637588038,1,2,3,5,1,6,1,10073.6,129.229,-482.286,975.6,211.012,-452.52,975.6,184.837,-396.387,975.6,113.199,-422.461,975.6
RE+3_R2_CH30_B,637620806,1,2,3,5,1,6,2,7690.99,112.94,-421.491,975.6,184.413,-395.477,975.6,161.547,-346.441,975.6,98.9354,-369.229,975.6
RE+3_R2_CH30_C,637653574,1,2,3,5,1,6,3,5964.8,98.6761,-368.26,975.6,161.122,-345.531,975.6,140.801,-301.953,975.6,86.2316,-321.815,975.6
RE+3_R3_CH30_A,637588042,1,3,3,5,1,6,1,12126,180.204,-672.525,975.6,294.247,-631.017,975.6,272.229,-583.8,975.6,166.72,-622.202,975.6
RE+3_R3_CH30_B,637620810,1,3,3,5,1,6,2,16009.7,166.46,-621.232,975.6,271.805,-582.89,975.6,239.606,-513.838,975.6,146.74,-547.639,975.6
RE+3_R3_CH30_C,637653578,1,3,3,5,1,6,3,11278.6,146.481,-546.669,975.6,239.181,-512.929,975.6,213.558,-457.978,975.6,130.788,-488.104,975.6
RE+3_R2_CH32_A,637571782,1,2,3,6,1,2,1,10073.6,286.387,-409.002,975.6,353.058,-353.059,975.6,309.263,-309.264,975.6,250.862,-358.267,975.6
RE+3_R2_CH32_B,637604550,1,2,3,6,1,2,2,7690.99,250.287,-357.445,975.6,308.552,-308.554,975.6,270.294,-270.295,975.6,219.253,-313.124,975.6
RE+3_R2_CH32_C,637637318,1,2,3,6,1,2,3,5964.8,218.677,-312.302,975.6,269.584,-269.586,975.6,235.584,-235.586,975.6,191.098,-272.914,975.6
RE+3_R3_CH32_A,637571786,1,3,3,6,1,2,1,12126,399.353,-570.333,975.6,492.322,-492.323,975.6,455.483,-455.485,975.6,369.471,-527.657,975.6
RE+3_R3_CH32_B,637604554,1,3,3,6,1,2,2,16009.7,368.895,-526.835,975.6,454.773,-454.774,975.6,400.899,-400.9,975.6,325.194,-464.424,975.6
RE+3_R3_CH32_C,637637322,1,3,3,6,1,2,3,11278.6,324.618,-463.601,975.6,400.189,-400.19,975.6,357.317,-357.318,975.6,289.842,-413.936,975.6
RE+3_R2_CH34_A,637579974,1,2,3,6,1,4,1,10073.6,409.003,-286.386,975.6,452.519,-211.014,975.6,396.386,-184.839,975.6,358.268,-250.861,975.6
RE+3_R2_CH34_B,637612742,1,2,3,6,1,4,2,7690.99,357.446,-250.285,975.6,395.476,-184.415,975.6,346.44,-161.548,975.6,313.125,-219.252,975.6
RE+3_R2_CH34_C,637645510,1,2,3,6,1,4,3,5964.8,312.303,-218.675,975.6,345.53,-161.125,975.6,301.952,-140.804,975.6,272.916,-191.096,975.6
RE+3_R3_CH34_A,637579978,1,3,3,6,1,4,1,12126,570.335,-399.351,975.6,631.016,-294.249,975.6,583.798,-272.231,975.6,527.659,-369.469,975.6
RE+3_R3_CH34_B,637612746,1,3,3,6,1,4,2,16009.7,526.836,-368.893,975.6,582.889,-271.807,975.6,513.838,-239.607,975.6,464.425,-325.193,975.6
RE+3_R3_CH34_C,637645514,1,3,3,6,1,4,3,11278.6,463.603,-324.617,975.6,512.928,-239.183,975.6,457.978,-213.559,975.6,413.937,-289.841,975.6
RE+3_R2_CH36_A,637588166,1,2,3,6,1,6,1,10073.6,482.287,-129.227,975.6,497.4,-43.5177,975.6,435.7,-38.1196,975.6,422.462,-113.197,975.6
RE+3_R2_CH36_B,637620934,1,2,3,6,1,6,2,7690.99,421.492,-112.937,975.6,434.7,-38.0326,975.6,380.8,-33.3164,975.6,369.23,-98.9341,975.6
RE+3_R2_CH36_C,637653702,1,2,3,6,1,6,3,5964.8,368.26,-98.6738,975.6,379.8,-33.2294,975.6,331.9,-29.039,975.6,321.816,-86.2287,975.6
RE+3_R3_CH36_A,637588170,1,3,3,6,1,6,1,12126,672.526,-180.201,975.6,693.6,-60.6833,975.6,641.7,-56.1429,975.6,622.203,-166.717,975.6
RE+3_R3_CH36_B,637620938,1,3,3,6,1,6,2,16009.7,621.233,-166.458,975.6,640.7,-56.055,975.6,564.8,-49.4142,975.6,547.639,-146.739,975.6
RE+3_R3_CH36_C,637653706,1,3,3,6,1,6,3,11278.6,546.669,-146.478,975.6,563.8,-49.3272,975.6,503.4,-44.0426,975.6,488.105,-130.786,975.6
RE+3_R2_CH03_A,637575238,1,2,3,1,1,3,1,10073.6,482.286,129.229,972.2,452.52,211.012,972.2,396.387,184.837,972.2,422.461,113.199,972.2
RE+3_R2_CH03_B,637608006,1,2,3,1,1,3,2,7690.99,421.491,112.94,972.2,395.477,184.413,972.2,346.441,161.547,972.2,369.229,98.9354,972.2
RE+3_R2_CH03_C,637640774,1,2,3,1,1,3,3,5964.8,368.26,98.6761,972.2,345.531,161.122,972.2,301.953,140.801,972.2,321.815,86.2316,972.2
RE+3_R3_CH03_A,637575242,1,3,3,1,1,3,1,12126,672.525,180.204,972.2,631.017,294.247,972.2,583.8,272.229,972.2,622.202,166.72,972.2
RE+3_R3_CH03_B,637608010,1,3,3,1,1,3,2,16009.7,621.232,166.46,972.2,582.89,271.805,972.2,513.838,239.606,972.2,547.639,146.74,972.2
RE+3_R3_CH03_C,637640778,1,3,3,1,1,3,3,11278.6,546.669,146.481,972.2,512.929,239.181,972.2,457.978,213.558,972.2,488.104,130.788,972.2
RE+3_R2_CH05_A,637583430,1,2,3,1,1,5,1,10073.6,409.002,286.387,972.2,353.059,353.058,972.2,309.264,309.263,972.2,358.267,250.862,972.2
RE+3_R2_CH05_B,637616198,1,2,3,1,1,5,2,7690.99,357.445,250.287,972.2,308.554,308.552,972.2,270.295,270.294,972.2,313.124,219.253,972.2
RE+3_R2_CH05_C,637648966,1,2,3,1,1,5,3,5964.8,312.302,218.677,972.2,269.586,269.584,972.2,235.586,235.584,972.2,272.914,191.098,972.2
RE+3_R3_CH05_A,637583434,1,3,3,1,1,5,1,12126,570.333,399.353,972.2,492.323,492.322,972.2,455.485,455.483,972.2,527.657,369.471,972.2
RE+3_R3_CH05_B,637616202,1,3,3,1,1,5,2,16009.7,526.835,368.895,972.2,454.774,454.773,972.2,400.9,400.899,972.2,464.424,325.194,972.2
RE+3_R3_CH05_C,637648970,1,3,3,1,1,5,3,11278.6,463.601,324.618,972.2,400.19,400.189,972.2,357.318,357.317,972.2,413.936,289.842,972.2
RE+3_R2_CH07_A,637567174,1,2,3,2,1,1,1,10073.6,286.386,409.003,972.2,211.014,452.519,972.2,184.839,396.386,972.2,250.861,358.268,972.2
RE+3_R2_CH07_B,637599942,1,2,3,2,1,1,2,7690.99,250.285,357.446,972.2,184.415,395.476,972.2,161.548,346.44,972.2,219.252,313.125,972.2
RE+3_R2_CH07_C,637632710,1,2,3,2,1,1,3,5964.8,218.675,312.303,972.2,161.125,345.53,972.2,140.804,301.952,972.2,191.096,272.916,972.2
RE+3_R3_CH07_A,637567178,1,3,3,2,1,1,1,12126,399.351,570.335,972.2,294.249,631.016,972.2,272.231,583.798,972.2,369.469,527.659,972.2
RE+3_R3_CH07_B,637599946,1,3,3,2,1,1,2,16009.7,368.893,526.836,972.2,271.807,582.889,972.2,239.607,513.838,972.2,325.193,464.425,972.2
RE+3_R3_CH07_C,637632714,1,3,3,2,1,1,3,11278.6,324.617,463.603,972.2,239.183,512.928,972.2,213.559,457.978,972.2,289.841,413.937,972.2
RE+3_R2_CH09_A,637575366,1,2,3,2,1,3,1,10073.6,129.227,482.287,972.2,43.5177,497.4,972.2,38.1196,435.7,972.2,113.197,422.462,972.2
RE+3_R2_CH09_B,637608134,1,2,3,2,1,3,2,7690.99,112.937,421.492,972.2,38.0326,434.7,972.2,33.3164,380.8,972.2,98.9341,369.23,972.2
RE+3_R2_CH09_C,637640902,1,2,3,2,1,3,3,5964.8,98.6738,368.26,972.2,33.2294,379.8,972.2,29.039,331.9,972.2,86.2287,321.816,972.2
RE+3_R3_CH09_A,637575370,1,3,3,2,1,3,1,12126,180.201,672.526,972.2,60.6833,693.6,972.2,56.1429,641.7,972.2,166.717,622.203,972.2
RE+3_R3_CH09_B,637608138,1,3,3,2,1,3,2,16009.7,166.458,621.233,972.2,56.055,640.7,972.2,49.4142,564.8,972.2,146.739,547.639,972.2
RE+3_R3_CH09_C,637640906,1,3,3,2,1,3,3,11278.6,146.478,546.669,972.2,49.3272,563.8,972.2,44.0426,503.4,972.2,130.786,488.105,972.2
RE+3_R2_CH11_A,637583558,1,2,3,2,1,5,1,10073.6,-43.5177,497.4,972.2,-129.227,482.287,972.2,-113.197,422.462,972.2,-38.1196,435.7,972.2
RE+3_R2_CH11_B,637616326,1,2,3,2,1,5,2,7690.99,-38.0326,434.7,972.2,-112.937,421.492,972.2,-98.9341,369.23,972.2,-33.3164,380.8,972.2
RE+3_R2_CH11_C,637649094,1,2,3,2,1,5,3,5964.8,-33.2294,379.8,972.2,-98.6738,368.26,972.2,-86.2287,321.816,972.2,-29.039,331.9,972.2
RE+3_R3_CH11_A,637583562,1,3,3,2,1,5,1,12126,-60.6833,693.6,972.2,-180.201,672.526,972.2,-166.717,622.203,972.2,-56.1429,641.7,972.2
RE+3_R3_CH11_B,637616330,1,3,3,2,1,5,2,16009.7,-56.055,640.7,972.2,-166.458,621.233,972.2,-146.739,547.639,972.2,-49.4142,564.8,972.2
RE+3_R3_CH11_C,637649098,1,3,3,2,1,5,3,11278.6,-49.3272,563.8,972.2,-146.478,546.669,972.2,-130.786,488.105,972.2,-44.0426,503.4,972.2
RE+3_R2_CH13_A,637567302,1,2,3,3,1,1,1,10073.6,-211.014,452.519,972.2,-286.386,409.003,972.2,-250.861,358.268,972.2,-184.839,396.386,972.2
RE+3_R2_CH13_B,637600070,1,2,3,3,1,1,2,7690.99,-184.415,395.476,972.2,-250.285,357.446,972.2,-219.252,313.125,972.2,-161.548,346.44,972.2
RE+3_R2_CH13_C,637632838,1,2,3,3,1,1,3,5964.8,-161.125,345.53,972.2,-218.675,312.303,972.2,-191.096,272.916,972.2,-140.804,301.952,972.2
RE+3_R3_CH13_A,637567306,1,3,3,3,1,1,1,12126,-294.249,631.016,972.2,-399.351,570.335,972.2,-369.469,527.659,972.2,-272.231,583.798,972.2
RE+3_R3_CH13_B,637600074,1,3,3,3,1,1,2,16009.7,-271.807,582.889,972.2,-368.893,526.836,972.2,-325.193,464.425,972.2,-239.607,513.838,972.2
RE+3_R3_CH13_C,637632842,1,3,3,3,1,1,3,11278.6,-239.183,512.928,972.2,-324.617,463.603,972.2,-289.841,413.937,972.2,-213.559,457.978,972.2
RE+3_R2_CH15_A,637575494,1,2,3,3,1,3,1,10073.6,-353.059,353.058,972.2,-409.002,286.387,972.2,-358.267,250.862,972.2,-309.264,309.263,972.2
RE+3_R2_CH15_B,637608262,1,2,3,3,1,3,2,7690.99,-308.554,308.552,972.2,-357.445,250.287,972.2,-313.124,219.253,972.2,-270.295,270.294,972.2
RE+3_R2_CH15_C,637641030,1,2,3,3,1,3,3,5964.8,-269.586,269.584,972.2,-312.302,218.677,972.2,-272.914,191.098,972.2,-235.586,235.584,972.2
RE+3_R3_CH15_A,637575498,1,3,3,3,1,3,1,12126,-492.323,492.322,972.2,-570.333,399.353,972.2,-527.657,369.471,972.2,-455.485,455.483,972.2
RE+3_R3_CH15_B,637608266,1,3,3,3,1,3,2,16009.7,-454.774,454.773,972.2,-526.835,368.895,972.2,-464.424,325.194,972.2,-400.9,400.899,972.2
RE+3_R3_CH15_C,637641034,1,3,3,3,1,3,3,11278.6,-400.19,400.189,972.2,-463.601,324.618,972.2,-413.936,289.842,972.2,-357.318,357.317,972.2
RE+3_R2_CH17_A,637583686,1,2,3,3,1,5,1,10073.6,-452.52,211.012,972.2,-482.286,129.229,972.2,-422.461,113.199,972.2,-396.387,184.837,972.2
RE+3_R2_CH17_B,637616454,1,2,3,3,1,5,2,7690.99,-395.477,184.413,972.2,-421.491,112.94,972.2,-369.229,98.9354,972.2,-346.441,161.547,972.2
RE+3_R2_CH17_C,637649222,1,2,3,3,1,5,3,5964.8,-345.531,161.122,972.2,-368.26,98.6761,972.2,-321.815,86.2316,972.2,-301.953,140.801,972.2
RE+3_R3_CH17_A,637583690,1,3,3,3,1,5,1,12126,-631.017,294.247,972.2,-672.525,180.204,972.2,-622.202,166.72,972.2,-583.8,272.229,972.2
RE+3_R3_CH17_B,637616458,1,3,3,3,1,5,2,16009.7,-582.89,271.805,972.2,-621.232,166.46,972.2,-547.639,146.74,972.2,-513.838,239.606,972.2
RE+3_R3_CH17_C,637649226,1,3,3,3,1,5,3,11278.6,-512.929,239.181,972.2,-546.669,146.481,972.2,-488.104,130.788,972.2,-457.978,213.558,972.2
RE+3_R2_CH19_A,637567430,1,2,3,4,1,1,1,10073.6,-497.4,43.516,972.2,-497.4,-43.516,972.2,-435.7,-38.118,972.2,-435.7,38.118,972.2
RE+3_R2_CH19_B,637600198,1,2,3,4,1,1,2,7690.99,-434.7,38.03,972.2,-434.7,-38.03,972.2,-380.8,-33.315,972.2,-380.8,33.315,972.2
RE+3_R2_CH19_C,637632966,1,2,3,4,1,1,3,5964.8,-379.8,33.227,972.2,-379.8,-33.227,972.2,-331.9,-29.036,972.2,-331.9,29.036,972.2
RE+3_R3_CH19_A,637567434,1,3,3,4,1,1,1,12126,-693.6,60.681,972.2,-693.6,-60.681,972.2,-641.7,-56.14,972.2,-641.7,56.14,972.2
RE+3_R3_CH19_B,637600202,1,3,3,4,1,1,2,16009.7,-640.7,56.053,972.2,-640.7,-56.053,972.2,-564.8,-49.413,972.2,-564.8,49.413,972.2
RE+3_R3_CH19_C,637632970,1,3,3,4,1,1,3,11278.6,-563.8,49.325,972.2,-563.8,-49.325,972.2,-503.4,-44.041,972.2,-503.4,44.041,972.2
RE+3_R2_CH21_A,637575622,1,2,3,4,1,3,1,10073.6,-482.286,-129.229,972.2,-452.52,-211.012,972.2,-396.387,-184.837,972.2,-422.461,-113.199,972.2
RE+3_R2_CH21_B,637608390,1,2,3,4,1,3,2,7690.99,-421.491,-112.94,972.2,-395.477,-184.413,972.2,-346.441,-161.547,972.2,-369.229,-98.9354,972.2
RE+3_R2_CH21_C,637641158,1,2,3,4,1,3,3,5964.8,-368.26,-98.6761,972.2,-345.531,-161.122,972.2,-301.953,-140.801,972.2,-321.815,-86.2316,972.2
RE+3_R3_CH21_A,637575626,1,3,3,4,1,3,1,12126,-672.525,-180.204,972.2,-631.017,-294.247,972.2,-583.8,-272.229,972.2,-622.202,-166.72,972.2
RE+3_R3_CH21_B,637608394,1,3,3,4,1,3,2,16009.7,-621.232,-166.46,972.2,-582.89,-271.805,972.2,-513.838,-239.606,972.2,-547.639,-146.74,972.2
RE+3_R3_CH21_C,637641162,1,3,3,4,1,3,3,11278.6,-546.669,-146.481,972.2,-512.929,-239.181,972.2,-457.978,-213.558,972.2,-488.104,-130.788,972.2
RE+3_R2_CH23_A,637583814,1,2,3,4,1,5,1,10073.6,-409.002,-286.387,972.2,-353.059,-353.058,972.2,-309.264,-309.263,972.2,-358.267,-250.862,972.2
RE+3_R2_CH23_B,637616582,1,2,3,4,1,5,2,7690.99,-357.445,-250.287,972.2,-308.554,-308.552,972.2,-270.295,-270.294,972.2,-313.124,-219.253,972.2
RE+3_R2_CH23_C,637649350,1,2,3,4,1,5,3,5964.8,-312.302,-218.677,972.2,-269.586,-269.584,972.2,-235.586,-235.584,972.2,-272.914,-191.098,972.2
RE+3_R3_CH23_A,637583818,1,3,3,4,1,5,1,12126,-570.333,-399.353,972.2,-492.323,-492.322,972.2,-455.485,-455.483,972.2,-527.657,-369.471,972.2
RE+3_R3_CH23_B,637616586,1,3,3,4,1,5,2,16009.7,-526.835,-368.895,972.2,-454.774,-454.773,972.2,-400.9,-400.899,972.2,-464.424,-325.194,972.2
RE+3_R3_CH23_C,637649354,1,3,3,4,1,5,3,11278.6,-463.601,-324.618,972.2,-400.19,-400.189,972.2,-357.318,-357.317,972.2,-413.936,-289.842,972.2
RE+3_R2_CH25_A,637567558,1,2,3,5,1,1,1,10073.6,-286.386,-409.003,972.2,-211.014,-452.519,972.2,-184.839,-396.386,972.2,-250.861,-358.268,972.2
RE+3_R2_CH25_B,637600326,1,2,3,5,1,1,2,7690.99,-250.285,-357.446,972.2,-184.415,-395.476,972.2,-161.548,-346.44,972.2,-219.252,-313.125,972.2
RE+3_R2_CH25_C,637633094,1,2,3,5,1,1,3,5964.8,-218.675,-312.303,972.2,-161.125,-345.53,972.2,-140.804,-301.952,972.2,-191.096,-272.916,972.2
RE+3_R3_CH25_A,637567562,1,3,3,5,1,1,1,12126,-399.351,-570.335,972.2,-294.249,-631.016,972.2,-272.231,-583.798,972.2,-369.469,-527.659,972.2
RE+3_R3_CH25_B,637600330,1,3,3,5,1,1,2,16009.7,-368.893,-526.836,972.2,-271.807,-582.889,972.2,-239.607,-513.838,972.2,-325.193,-464.425,972.2
RE+3_R3_CH25_C,637633098,1,3,3,5,1,1,3,11278.6,-324.617,-463.603,972.2,-239.183,-512.928,972.2,-213.559,-457.978,972.2,-289.841,-413.937,972.2
RE+3_R2_CH27_A,637575750,1,2,3,5,1,3,1,10073.6,-129.227,-482.287,972.2,-43.5177,-497.4,972.2,-38.1196,-435.7,972.2,-113.197,-422.462,972.2
RE+3_R2_CH27_B,637608518,1,2,3,5,1,3,2,7690.99,-112.937,-421.492,972.2,-38.0326,-434.7,972.2,-33.3164,-380.8,972.2,-98.9341,-369.23,972.2
RE+3_R2_CH27_C,637641286,1,2,3,5,1,3,3,5964.8,-98.6738,-368.26,972.2,-33.2294,-379.8,972.2,-29.039,-331.9,972.2,-86.2287,-321.816,972.2
RE+3_R3_CH27_A,637575754,1,3,3,5,1,3,1,12126,-180.201,-672.526,972.2,-60.6833,-693.6,972.2,-56.1429,-641.7,972.2,-166.717,-622.203,972.2
RE+3_R3_CH27_B,637608522,1,3,3,5,1,3,2,16009.7,-166.458,-621.233,972.2,-56.055,-640.7,972.2,-49.4142,-564.8,972.2,-146.739,-547.639,972.2
RE+3_R3_CH27_C,637641290,1,3,3,5,1,3,3,11278.6,-146.478,-546.669,972.2,-49.3272,-563.8,972.2,-44.0426,-503.4,972.2,-130.786,-488.105,972.2
RE+3_R2_CH29_A,637583942,1,2,3,5,1,5,1,10073.6,43.5177,-497.4,972.2,129.227,-482.287,972.2,113.197,-422.462,972.2,38.1196,-435.7,972.2
RE+3_R2_CH29_B,637616710,1,2,3,5,1,5,2,7690.99,38.0326,-434.7,972.2,112.937,-421.492,972.2,98.9341,-369.23,972.2,33.3164,-380.8,972.2
RE+3_R2_CH29_C,637649478,1,2,3,5,1,5,3,5964.8,33.2294,-379.8,972.2,98.6738,-368.26,972.2,86.2287,-321.816,972.2,29.039,-331.9,972.2
RE+3_R3_CH29_A,637583946,1,3,3,5,1,5,1,12126,60.6833,-693.6,972.2,180.201,-672.526,972.2,166.717,-622.203,972.2,56.1429,-641.7,972.2
RE+3_R3_CH29_B,637616714,1,3,3,5,1,5,2,16009.7,56.055,-640.7,972.2,166.458,-621.233,972.2,146.739,-547.639,972.2,49.4142,-564.8,972.2
RE+3_R3_CH29_C,637649482,1,3,3,5,1,5,3,11278.6,49.3272,-563.8,972.2,146.478,-546.669,972.2,130.786,-488.105,972.2,44.0426,-503.4,972.2
RE+3_R2_CH31_A,637567686,1,2,3,6,1,1,1,10073.6,211.014,-452.519,972.2,286.386,-409.003,972.2,250.861,-358.268,972.2,184.839,-396.386,972.2
RE+3_R2_CH31_B,637600454,1,2,3,6,1,1,2,7690.99,184.415,-395.476,972.2,250.285,-357.446,972.2,219.252,-313.125,972.2,161.548,-346.44,972.2
RE+3_R2_CH31_C,637633222,1,2,3,6,1,1,3,5964.8,161.125,-345.53,972.2,218.675,-312.303,972.2,191.096,-272.916,972.2,140.804,-301.952,972.2
RE+3_R3_CH31_A,637567690,1,3,3,6,1,1,1,12126,294.249,-631.016,972.2,399.351,-570.335,972.2,369.469,-527.659,972.2,272.231,-583.798,972.2
RE+3_R3_CH31_B,637600458,1,3,3,6,1,1,2,16009.7,271.807,-582.889,972.2,368.893,-526.836,972.2,325.193,-464.425,972.2,239.607,-513.838,972.2
RE+3_R3_CH31_C,637633226,1,3,3,6,1,1,3,11278.6,239.183,-512.928,972.2,324.617,-463.603,972.2,289.841,-413.937,972.2,213.559,-457.978,972.2
RE+3_R2_CH33_A,637575878,1,2,3,6,1,3,1,10073.6,353.059,-353.058,972.2,409.002,-286.387,972.2,358.267,-250.862,972.2,309.264,-309.263,972.2
RE+3_R2_CH33_B,637608646,1,2,3,6,1,3,2,7690.99,308.554,-308.552,972.2,357.445,-250.287,972.2,313.124,-219.253,972.2,270.295,-270.294,972.2
RE+3_R2_CH33_C,637641414,1,2,3,6,1,3,3,5964.8,269.586,-269.584,972.2,312.302,-218.677,972.2,272.914,-191.098,972.2,235.586,-235.584,972.2
RE+3_R3_CH33_A,637575882,1,3,3,6,1,3,1,12126,492.323,-492.322,972.2,570.333,-399.353,972.2,527.657,-369.471,972.2,455.485,-455.483,972.2
RE+3_R3_CH33_B,637608650,1,3,3,6,1,3,2,16009.7,454.774,-454.773,972.2,526.835,-368.895,972.2,464.424,-325.194,972.2,400.9,-400.899,972.2
RE+3_R3_CH33_C,637641418,1,3,3,6,1,3,3,11278.6,400.19,-400.189,972.2,463.601,-324.618,972.2,413.936,-289.842,972.2,357.318,-357.317,972.2
RE+3_R2_CH35_A,637584070,1,2,3,6,1,5,1,10073.6,452.52,-211.012,972.2,482.286,-129.229,972.2,422.461,-113.199,972.2,396.387,-184.837,972.2
RE+3_R2_CH35_B,637616838,1,2,3,6,1,5,2,7690.99,395.477,-184.413,972.2,421.491,-112.94,972.2,369.229,-98.9354,972.2,346.441,-161.547,972.2
RE+3_R2_CH35_C,637649606,1,2,3,6,1,5,3,5964.8,345.531,-161.122,972.2,368.26,-98.6761,972.2,321.815,-86.2316,972.2,301.953,-140.801,972.2
RE+3_R3_CH35_A,637584074,1,3,3,6,1,5,1,12126,631.017,-294.247,972.2,672.525,-180.204,972.2,622.202,-166.72,972.2,583.8,-272.229,972.2
RE+3_R3_CH35_B,637616842,1,3,3,6,1,5,2,16009.7,582.89,-271.805,972.2,621.232,-166.46,972.2,547.639,-146.74,972.2,513.838,-239.606,972.2
RE+3_R3_CH35_C,637649610,1,3,3,6,1,5,3,11278.6,512.929,-239.181,972.2,546.669,-146.481,972.2,488.104,-130.788,972.2,457.978,-213.558,972.2
RE+3_R2_CH01_A,637567046,1,2,3,1,1,1,1,10073.6,497.4,-43.516,972.2,497.4,43.516,972.2,435.7,38.118,972.2,435.7,-38.118,972.2
RE+3_R2_CH01_B,637599814,1,2,3,1,1,1,2,7690.99,434.7,-38.03,972.2,434.7,38.03,972.2,380.8,33.315,972.2,380.8,-33.315,972.2
RE+3_R2_CH01_C,637632582,1,2,3,1,1,1,3,5964.8,379.8,-33.227,972.2,379.8,33.227,972.2,331.9,29.036,972.2,331.9,-29.036,972.2
RE+3_R3_CH01_A,637567050,1,3,3,1,1,1,1,12126,693.6,-60.681,972.2,693.6,60.681,972.2,641.7,56.14,972.2,641.7,-56.14,972.2
RE+3_R3_CH01_B,637599818,1,3,3,1,1,1,2,16009.7,640.7,-56.053,972.2,640.7,56.053,972.2,564.8,49.413,972.2,564.8,-49.413,972.2
RE+3_R3_CH01_C,637632586,1,3,3,1,1,1,3,11278.6,563.8,-49.325,972.2,563.8,49.325,972.2,503.4,44.041,972.2,503.4,-44.041,972.2
RE+3_R1_CH15_A,637575746,1,1,3,5,1,3,1,26670.9,28.233,-321.912,966.41,136.505,-292.9,966.41,66.9482,-145.376,966.41,14.7092,-159.374,966.41
RE+3_R1_CH16_A,637567682,1,1,3,6,1,1,1,26670.9,136.631,-292.842,969.61,228.451,-228.549,969.61,112.632,-113.711,969.61,68.3311,-144.731,969.61
RE+4_R2_CH02_A,637571174,1,2,4,1,1,2,1,10073.6,482.287,129.227,1063.57,497.4,43.5177,1063.57,435.7,38.1196,1063.57,422.462,113.197,1063.57
RE+4_R2_CH02_B,637603942,1,2,4,1,1,2,2,7690.99,421.492,112.937,1063.57,434.7,38.0326,1063.57,380.8,33.3164,1063.57,369.23,98.9341,1063.57
RE+4_R2_CH02_C,637636710,1,2,4,1,1,2,3,5964.8,368.26,98.6738,1063.57,379.8,33.2294,1063.57,331.9,29.039,1063.57,321.816,86.2287,1063.57
RE+4_R3_CH02_A,637571178,1,3,4,1,1,2,1,12126,672.526,180.201,1063.57,693.6,60.6833,1063.57,641.7,56.1429,1063.57,622.203,166.717,1063.57
RE+4_R3_CH02_B,637603946,1,3,4,1,1,2,2,16009.7,621.233,166.458,1063.57,640.7,56.055,1063.57,564.8,49.4142,1063.57,547.639,146.739,1063.57
RE+4_R3_CH02_C,637636714,1,3,4,1,1,2,3,11278.6,546.669,146.478,1063.57,563.8,49.3272,1063.57,503.4,44.0426,1063.57,488.105,130.786,1063.57
RE+4_R2_CH04_A,637579366,1,2,4,1,1,4,1,10073.6,409.003,286.386,1063.57,452.519,211.014,1063.57,396.386,184.839,1063.57,358.268,250.861,1063.57
RE+4_R2_CH04_B,637612134,1,2,4,1,1,4,2,7690.99,357.446,250.285,1063.57,395.476,184.415,1063.57,346.44,161.548,1063.57,313.125,219.252,1063.57
RE+4_R2_CH04_C,637644902,1,2,4,1,1,4,3,5964.8,312.303,218.675,1063.57,345.53,161.125,1063.57,301.952,140.804,1063.57,272.916,191.096,1063.57
RE+4_R3_CH04_A,637579370,1,3,4,1,1,4,1,12126,570.335,399.351,1063.57,631.016,294.249,1063.57,583.798,272.231,1063.57,527.659,369.469,1063.57
RE+4_R3_CH04_B,637612138,1,3,4,1,1,4,2,16009.7,526.836,368.893,1063.57,582.889,271.807,1063.57,513.838,239.607,1063.57,464.425,325.193,1063.57
RE+4_R3_CH04_C,637644906,1,3,4,1,1,4,3,11278.6,463.603,324.617,1063.57,512.928,239.183,1063.57,457.978,213.559,1063.57,413.937,289.841,1063.57
RE+4_R2_CH06_A,637587558,1,2,4,1,1,6,1,10073.6,286.387,409.002,1063.57,353.058,353.059,1063.57,309.263,309.264,1063.57,250.862,358.267,1063.57
RE+4_R2_CH06_B,637620326,1,2,4,1,1,6,2,7690.99,250.287,357.445,1063.57,308.552,308.554,1063.57,270.294,270.295,1063.57,219.253,313.124,1063.57
RE+4_R2_CH06_C,637653094,1,2,4,1,1,6,3,5964.8,218.677,312.302,1063.57,269.584,269.586,1063.57,235.584,235.586,1063.57,191.098,272.914,1063.57
RE+4_R3_CH06_A,637587562,1,3,4,1,1,6,1,12126,399.353,570.333,1063.57,492.322,492.323,1063.57,455.483,455.485,1063.57,369.471,527.657,1063.57
RE+4_R3_CH06_B,637620330,1,3,4,1,1,6,2,16009.7,368.895,526.835,1063.57,454.773,454.774,1063.57,400.899,400.9,1063.57,325.194,464.424,1063.57
RE+4_R3_CH06_C,637653098,1,3,4,1,1,6,3,11278.6,324.618,463.601,1063.57,400.189,400.19,1063.57,357.317,357.318,1063.57,289.842,413.936,1063.57
RE+4_R2_CH08_A,637571302,1,2,4,2,1,2,1,10073.6,129.229,482.286,1063.57,211.012,452.52,1063.57,184.837,396.387,1063.57,113.199,422.461,1063.57
RE+4_R2_CH08_B,637604070,1,2,4,2,1,2,2,7690.99,112.94,421.491,1063.57,184.413,395.477,1063.57,161.547,346.441,1063.57,98.9354,369.229,1063.57
